,SessionID,UsrID,Cell,School,Channel,PackageConsulted,Focus,ConsultedPKG_Price,Discount_x,Date_Consulted,City,ProductSold,Sold,Discount_y,PriceSold,Consent
18267,D190D0C5CE9C,9.02218E+11,No,UTDT,Scan Code,Introductory Lectures Only,FIN,120,0,2019-02-23,Toronto,,No,,,
18268,5CDD872BBE07,59679964380,Yes,UTMISS,Social Media,Documents and Projects Only,FIN,300,1,2019-02-28,North York,,No,,,
18269,1E6C2FF7C01F,8.20712E+11,No,UW,Warm Market(Speical),Full Package,FIN,350,0,2019-02-13,Waterloo,,No,,,
18270,00C253B05D7A,82694295438,No,MU,Social Media,Full Package,BOTH,350,0,2019-02-09,Toronto,,No,,,
18271,01B521B2CA15,8.75661E+11,No,UTDT,Friends Referral,Documents and Projects Only,FIN,300,0,2019-02-27,Toronto,,No,,,
18272,E02982FC8E44,6.22063E+11,No,MU,Marketing Sessions,Introductory Lectures Only,FIN,120,0,2019-01-10,Toronto,,No,,,
18273,D7855DA8318B,1.89877E+11,Yes,UW,Social Media,Project Practise Only,BOTH,120,0,2019-02-16,Waterloo,Project Practise Only,Yes,1,120,1
18274,79873FB29F4F,7.52658E+11,No,UTSCAR,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-03-10,Scarborough,,No,,,
18275,4741C2EBFD49,2.41261E+11,No,UTMISS,Social Media,Project Practise Only,DAT,120,0,2019-08-01,,,No,,,
18276,F657D8CB3A7E,6423355067,No,UTDT,Social Media,Project Practise Only,FIN,120,0,2019-01-15,Toronto,,No,,,
18277,1862901ABA07,5.68381E+11,No,UW,Social Media,Full Package,DAT,350,0,2019-03-20,Waterloo,,No,,,
18278,D8F7D4666F14,43738431707,No,UTMISS,Scan Code,Full Package,FIN,350,0,2019-08-01,Mississauga,Full Package,Yes,1,350,1
18279,404EFEB871B8,1.46211E+11,No,UTMISS,Warm Market(Speical),Project Practise Only,FIN,120,0,2019-05-01,North York,Project Practise Only,Yes,1,120,1
18280,C39159C328B1,1.68795E+11,No,YU,Social Media,Documents and Projects Only,FIN,300,0,2019-01-21,North York,,No,,,
18281,4C25252A011C,7.91145E+11,No,UW,Social Media,Full Package,BOTH,350,0,2019-03-29,Waterloo,,No,,,
18282,4CA244FEE2B8,87984068745,Yes,UTMISS,Social Media,Project Practise Only,BOTH,120,0,2019-01-13,Mississauga,,No,,,
18283,7805C9CBD353,3.33185E+11,No,UTDT,Scan Code,Introductory Lectures Only,FIN,120,0,2019-02-05,Toronto,,No,,,
18284,ED2DF1BA30D5,1.92611E+11,No,UTDT,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-01-02,Toronto,,No,,,
18285,7DE2111D649A,4.06579E+11,Yes,UTSCAR,Web/Articles,Project Practise Only,BOTH,120,0,2019-02-23,Scarborough,,No,,,
18286,DD69AD6309A1,8.84602E+11,Yes,UW,Scan Code,Project Practise Only,BOTH,120,0,2019-01-21,Waterloo,Project Practise Only,Yes,1,120,1
18287,20EB209882AB,1.4682E+11,No,UTDT,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-25,Toronto,,No,,,
18288,91818CC7F315,7.81029E+11,No,UTDT,Social Media,Introductory Lectures Only,FIN,120,1,2019-03-02,Toronto,,No,,,
18289,FB5414B5D369,8.04128E+11,No,UW,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-03-08,Waterloo,,No,,,
18290,56717594829D,5.48722E+11,Yes,UW,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-28,Waterloo,Introductory Lectures Only,Yes,1,120,1
18291,21C7B447CDAF,4.90006E+11,No,UW,Scan Code,Project Practise Only,FIN,120,0,2019-01-02,Waterloo,,No,,,
18292,227708A64F63,5.62255E+11,Yes,UTDT,Scan Code,Project Practise Only,DAT,120,0,2019-01-10,,,No,,,
18293,2D3FD9AC6E40,6.9672E+11,No,UTDT,Scan Code,Documents and Projects Only,DAT,300,0,2019-02-10,Toronto,,No,,,
18294,F20DC86A0E7D,3.24246E+11,No,UTDT,Scan Code,Documents and Projects Only,FIN,300,0,2019-02-18,Toronto,,No,,,
18295,2E043AB5548C,4.22085E+11,Yes,UTMISS,Warm Market(Speical),Introductory Lectures Only,DAT,120,0,2019-03-17,Mississauga,,No,,,
18296,A3F943F7EECB,8.76522E+11,Yes,UTMISS,Scan Code,Project Practise Only,FIN,120,0,2019-03-22,North York,,No,,,
18297,5AC33BCDFB1D,8.73063E+11,No,UTDT,Scan Code,Project Practise Only,BOTH,120,0,2019-01-22,Toronto,Project Practise Only,Yes,1,120,1
18298,E7FA59489153,6.30358E+11,No,UW,Social Media,Introductory Lectures Only,FIN,120,0,2019-01-28,Waterloo,Introductory Lectures Only,Yes,1,120,1
18299,6B240DB253CE,2.20953E+11,Yes,UTSCAR,Social Media,Introductory Lectures Only,FIN,120,0,2019-02-27,Toronto,,No,,,
18300,87441F8D29EF,6.17332E+11,No,UW,Scan Code,Documents and Projects Only,FIN,300,0,2019-05-02,Waterloo,,No,,,
18301,031A9FBDB4E2,4.16982E+11,No,UTDT,Scan Code,Documents and Projects Only,FIN,300,0,2019-02-20,Toronto,,No,,,
18302,0D9BD7AB04EE,2.66284E+11,No,UW,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-02,Waterloo,,No,,,
18303,8F71ADF554E3,8.26905E+11,Yes,UTSCAR,Scan Code,Project Practise Only,FIN,120,0,2019-01-22,Scarborough,,No,,,
18304,B26171BD850C,2.61821E+11,No,UTDT,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-02-16,Toronto,,No,,,
18305,77B0CDA08E67,9.88874E+11,Yes,UTSCAR,Social Media,Introductory Lectures Only,FIN,120,1,2019-01-23,Toronto,,No,,,
18306,5C33599AE4AD,4.93306E+11,Yes,UTSCAR,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-13,Scarborough,,No,,,
18307,60BC5F622E22,86059620231,No,UW,Web/Articles,Introductory Lectures Only,BOTH,120,0,2019-01-13,Waterloo,,No,,,
18308,815E2AE07B6B,4.35159E+11,Yes,UTDT,Social Media,Project Practise Only,FIN,120,0,2019-03-17,Toronto,,No,,,
18309,16D1D9410BA6,5.02308E+11,Yes,YU,Social Media,Project Practise Only,DAT,120,0,2019-01-07,North York,,No,,,
18310,C2AD147B3220,1.92252E+11,No,UW,Scan Code,Introductory Lectures Only,DAT,120,0,2019-02-24,Waterloo,,No,,,
18311,B4DABA4B61EF,66590053975,Yes,MU,Scan Code,Introductory Lectures Only,DAT,120,0,2019-03-19,Hamilton,,No,,,
18312,282BE7CF26CB,4.08289E+11,Yes,UTDT,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-19,Toronto,,No,,,
18313,17E5C7C3CD1D,3.99877E+11,No,UTDT,Social Media,Project Practise Only,BOTH,120,0,2019-02-20,Toronto,,No,,,
18314,4EA640B5B67A,6.82722E+11,Yes,UTDT,Marketing Sessions,Project Practise Only,DAT,120,0,2019-03-02,Toronto,,No,,,
18315,6179BA0F8DA0,5.28138E+11,Yes,UTMISS,Scan Code,Introductory Lectures Only,FIN,120,1,2019-03-03,Mississauga,Project Practise Only,Yes,0.9,108,1
18316,B27F1A4279B2,8.71721E+11,No,UW,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-31,Waterloo,,No,,,
18317,02B95B4F4A34,8.7838E+11,No,UTMISS,Social Media,Documents and Projects Only,BOTH,300,0,2019-03-31,,Documents and Projects Only,Yes,1,300,1
18318,C17A3261D3E2,7.81573E+11,No,UW,Friends Referral,Project Practise Only,DAT,120,0,2019-01-26,Waterloo,,No,,,
18319,03EAC3384FD8,7.69552E+11,No,UTSCAR,Friends Referral,Documents and Projects Only,DAT,300,1,2019-01-11,Scarborough,,No,,,
18320,46122918D983,4.17085E+11,No,UTMISS,Social Media,Documents and Projects Only,DAT,300,0,2019-01-26,Toronto,,No,,,
18321,84FC18810FCE,8.75709E+11,No,YU,Scan Code,Documents and Projects Only,DAT,300,0,2019-01-07,North York,,No,,,
18322,3C73D08BFFC8,4.38351E+11,Yes,UTSCAR,Web/Articles,Project Practise Only,FIN,120,0,2019-01-18,Toronto,,No,,,
18323,37F13D3756CA,2.04969E+11,No,UTDT,Friends Referral,Documents and Projects Only,FIN,300,0,2019-01-01,Toronto,,No,,,
18324,7E9D7280932E,5.01554E+11,No,UTDT,Social Media,Project Practise Only,DAT,120,0,2019-02-19,Toronto,,No,,,
18325,35FD9842D5A0,5.06025E+11,No,UTMISS,Marketing Sessions,Introductory Lectures Only,FIN,120,0,2019-03-23,Toronto,Introductory Lectures Only,Yes,1,120,1
18326,606A84520ABC,4.52856E+11,No,UTSCAR,Social Media,Documents and Projects Only,DAT,300,0,2019-03-26,Toronto,,No,,,
18327,20630D588364,4.57323E+11,No,UTDT,Friends Referral,Project Practise Only,BOTH,120,0,2019-03-17,Toronto,Project Practise Only,Yes,1,120,1
18328,F48F957BB0E9,3.81328E+11,No,UTSCAR,Social Media,Introductory Lectures Only,FIN,120,0,2019-08-02,Scarborough,,No,,,
18329,EB864026E435,8.11561E+11,Yes,YU,Social Media,Project Practise Only,BOTH,120,0,2019-01-04,North York,,No,,,
18330,B2E7A4EB3060,2.9967E+11,No,UW,Warm Market(Speical),Full Package,DAT,350,0,2019-08-01,Waterloo,Project Practise Only,Yes,1,120,1
18331,C3D1EBB4C342,5.22806E+11,Yes,UW,Scan Code,Project Practise Only,DAT,120,0,2019-03-13,Waterloo,,No,,,
18332,B3AD01398712,4.53547E+11,No,UTSCAR,Social Media,Full Package,DAT,350,0,2019-03-20,Toronto,,No,,,
18333,B86E361D11E1,2.62187E+11,No,UTDT,Web/Articles,Project Practise Only,FIN,120,0,2019-01-21,Toronto,,No,,,
18334,8BA92AB15B2E,5.04902E+11,Yes,UW,Friends Referral,Introductory Lectures Only,FIN,120,0,2019-06-03,Waterloo,Introductory Lectures Only,Yes,1,120,1
18335,4C0889262192,6.4725E+11,No,UW,Scan Code,Introductory Lectures Only,DAT,120,0,2019-01-13,Waterloo,Introductory Lectures Only,Yes,1,120,1
18336,0626D04CA3D8,9.22672E+11,Yes,UTDT,Scan Code,Project Practise Only,FIN,120,0,2019-01-21,Toronto,,No,,,
18337,7BAFF6783D56,7.09861E+11,Yes,UTDT,Scan Code,Introductory Lectures Only,DAT,120,1,2019-02-04,Toronto,,No,,,
18338,C15489A55868,5.22377E+11,No,UTMISS,Scan Code,Introductory Lectures Only,FIN,120,0,2019-02-24,,,No,,,
18339,9AD90C8FB5B7,3.36033E+11,No,UW,Scan Code,Project Practise Only,DAT,120,0,2019-03-19,Toronto,,No,,,
18340,98FAB6BDCFEA,7.00145E+11,Yes,MU,Scan Code,Full Package,DAT,350,0,2019-02-06,Montreal,,No,,,
18341,748991BFFC56,3.48421E+11,No,UW,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-01-11,Waterloo,,No,,,
18342,56851CF0AFB0,79397395527,No,UTDT,Social Media,Introductory Lectures Only,DAT,120,0,2019-04-02,Toronto,Introductory Lectures Only,Yes,1,120,1
18343,2E98556D961E,30596170182,No,UW,Social Media,Documents and Projects Only,DAT,300,0,2019-01-19,Toronto,,No,,,
18344,05F618EBB321,1.49811E+11,No,UTSCAR,Marketing Sessions,Project Practise Only,BOTH,120,0,2019-02-12,Scarborough,,No,,,
18345,9CA43ECB6600,2.97063E+11,No,YU,Social Media,Project Practise Only,DAT,120,0,2019-03-15,North York,,No,,,
18346,9D23976826E6,2.25829E+11,No,UW,Scan Code,Full Package,BOTH,350,0,2019-01-15,Toronto,,No,,,
18347,A75E24263292,8.8111E+11,No,UTDT,Social Media,Full Package,BOTH,350,0,2019-03-02,Toronto,,No,,,
18348,C538CE2462FA,5.40404E+11,No,UTDT,Friends Referral,Full Package,BOTH,350,0,2019-03-27,Toronto,,No,,,
18349,4EE5DC2F22F1,3.0587E+11,No,UW,Scan Code,Introductory Lectures Only,DAT,120,0,2019-08-03,Waterloo,,No,,,
18350,3243F2D6FC6F,6.37525E+11,No,UTMISS,Friends Referral,Project Practise Only,FIN,120,0,2019-01-25,Toronto,,No,,,
18351,A05BDA596E46,3.39139E+11,No,UTMISS,Social Media,Introductory Lectures Only,DAT,120,0,2019-01-30,,,No,,,
18352,A18264A061CE,8.81055E+11,No,YU,Web/Articles,Project Practise Only,FIN,120,1,2019-02-09,North York,,No,,,
18353,EFDB1612593D,4.99575E+11,Yes,YU,Social Media,Documents and Projects Only,FIN,300,1,2019-02-14,North York,,No,,,
18354,3EF66C42D3B0,2.53326E+11,Yes,UTDT,Social Media,Project Practise Only,FIN,120,1,2019-01-02,Toronto,,No,,,
18355,5ACDD166A336,7.25578E+11,No,MU,Scan Code,Full Package,BOTH,350,1,2019-01-02,Hamilton,,No,,,
18356,BB37DE9C7562,7.0153E+11,No,UW,Scan Code,Introductory Lectures Only,DAT,120,0,2019-01-23,Waterloo,,No,,,
18357,56CF0A93C7B4,5.7234E+11,Yes,YU,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-17,North York,,No,,,
18358,4E9A9A581C8B,7.48241E+11,No,UTSCAR,Social Media,Introductory Lectures Only,DAT,120,0,2019-03-26,Toronto,Introductory Lectures Only,Yes,1,120,1
18359,ED3FA92D5670,9.8878E+11,Yes,UTMISS,Web/Articles,Introductory Lectures Only,DAT,120,0,2019-01-09,Mississauga,Introductory Lectures Only,Yes,1,120,1
18360,30B84C9F9BB6,6.88554E+11,No,MU,Social Media,Project Practise Only,BOTH,120,0,2019-01-15,Hamilton,,No,,,
18361,27D7CFBB3267,1.19273E+11,No,MU,Web/Articles,Introductory Lectures Only,FIN,120,0,2019-02-27,,,No,,,
18362,380B023D2B94,5.58797E+11,No,UTDT,Social Media,Project Practise Only,FIN,120,0,2019-02-11,Toronto,Project Practise Only,Yes,1,120,1
18363,CFDD9D43E2A5,8.20222E+11,No,UTDT,Web/Articles,Full Package,FIN,350,1,2019-03-18,Toronto,,No,,,
18364,8E357FC9DA9E,8.81785E+11,No,UTSCAR,Social Media,Introductory Lectures Only,FIN,120,0,2019-07-01,Scarborough,,No,,,
18365,C13A9B77445C,4.20453E+11,Yes,UW,Scan Code,Project Practise Only,FIN,120,0,2019-02-20,Waterloo,,No,,,
18366,B8BE3E9F758A,3.4889E+11,No,UTDT,Scan Code,Project Practise Only,DAT,120,0,2019-01-26,Toronto,,No,,,
18367,ED53BFEB5C7C,7.52018E+11,Yes,UW,Warm Market(Speical),Full Package,BOTH,350,0,2019-03-25,Waterloo,,No,,,
18368,0A19A43EFB8A,7.84213E+11,No,MU,Warm Market(Speical),Introductory Lectures Only,BOTH,120,0,2019-02-15,Hamilton,,No,,,
18369,914293B6AABE,5.99354E+11,No,UW,Social Media,Introductory Lectures Only,FIN,120,0,2019-03-15,Waterloo,,No,,,
18370,3590D238E319,5.47501E+11,Yes,UTSCAR,Scan Code,Project Practise Only,FIN,120,0,2019-01-30,Toronto,,No,,,
18371,8B23B519ADD9,5.80189E+11,Yes,UW,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-16,Waterloo,,No,,,
18372,29EF5B18EA70,7.63874E+11,No,UTSCAR,Social Media,Full Package,BOTH,350,0,2019-03-04,Toronto,,No,,,
18373,EA066CE34EA6,6.56893E+11,No,UTMISS,Scan Code,Project Practise Only,BOTH,120,0,2019-03-25,Toronto,Project Practise Only,Yes,1,120,1
18374,7CBE98D3FA8E,3.67942E+11,No,UTSCAR,Scan Code,Project Practise Only,FIN,120,0,2019-01-27,Scarborough,,No,,,
18375,47A67F735688,1.56473E+11,Yes,UW,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-03-27,Toronto,,No,,,
18376,8E5E1DF622F4,5.66362E+11,No,UTSCAR,Scan Code,Introductory Lectures Only,BOTH,120,1,2019-02-02,Toronto,,No,,,
18377,F654B78833C6,5.49714E+11,No,UW,Scan Code,Project Practise Only,FIN,120,0,2019-02-18,Waterloo,,No,,,
18378,AA8596FFC206,68059491101,No,UW,Marketing Sessions,Introductory Lectures Only,FIN,120,0,2019-03-15,Waterloo,,No,,,
18379,043BCEE20542,9.18375E+11,No,UTDT,Scan Code,Introductory Lectures Only,FIN,120,0,2019-02-21,Toronto,,No,,,
18380,C456DF99B1C2,52685296907,No,YU,Social Media,Introductory Lectures Only,FIN,120,0,2019-01-04,North York,,No,,,
18381,57E0ABF17424,1.27231E+11,No,UTSCAR,Scan Code,Full Package,FIN,350,0,2019-02-25,Scarborough,Full Package,Yes,1,350,1
18382,84F5829D40CE,4836330528,No,UTMISS,Social Media,Project Practise Only,DAT,120,0,2019-01-22,Mississauga,,No,,,
18383,56ED224C127B,72974489689,Yes,MU,Friends Referral,Full Package,BOTH,350,0,2019-03-13,Hamilton,,No,,,
18384,0BDFDD7D2EB4,9.61407E+11,Yes,UTMISS,Social Media,Documents and Projects Only,FIN,300,0,2019-02-02,North York,,No,,,
18385,75C467A213CF,25314220057,No,MU,Scan Code,Project Practise Only,BOTH,120,0,2019-01-11,Hamilton,,No,,,
18386,D152E49A0077,7.07461E+11,No,UTDT,Web/Articles,Project Practise Only,FIN,120,0,2019-02-24,,,No,,,
18387,59D6BC702493,4.63715E+11,No,MU,Social Media,Introductory Lectures Only,BOTH,120,0,2019-05-03,Toronto,,No,,,
18388,B1D4FF38EF82,9.13647E+11,No,UTMISS,Scan Code,Project Practise Only,DAT,120,1,2019-03-17,North York,,No,,,
18389,D839C088A2C7,6.80634E+11,Yes,UW,Scan Code,Project Practise Only,BOTH,120,0,2019-02-25,Waterloo,,No,,,
18390,9627B1E413A3,5.52246E+11,Yes,UW,Social Media,Introductory Lectures Only,BOTH,120,0,2019-02-22,Toronto,,No,,,
18391,69A2D59ABBBD,6.15975E+11,No,UTDT,Social Media,Introductory Lectures Only,FIN,120,0,2019-02-26,Toronto,,No,,,
18392,0E1D46A48138,6.72906E+11,No,UTSCAR,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-01-22,Toronto,,No,,,
18393,54D9ADA2B389,1.36765E+11,Yes,UTMISS,Scan Code,Full Package,BOTH,350,0,2019-02-27,Toronto,,No,,,
18394,0C8089EF6998,3.61923E+11,No,MU,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-21,Hamilton,Introductory Lectures Only,Yes,1,120,1
18395,A8239465DBAE,1.768E+11,Yes,YU,Social Media,Project Practise Only,FIN,120,0,2019-03-26,North York,,No,,,
18396,690D4EF51E62,5.36543E+11,Yes,MU,Scan Code,Project Practise Only,DAT,120,0,2019-01-13,Hamilton,,No,,,
18397,68F0157E4BAC,28395963187,Yes,UTMISS,Marketing Sessions,Project Practise Only,FIN,120,0,2019-02-27,Mississauga,,No,,,
18398,1190995B02DD,9.69561E+11,No,MU,Scan Code,Project Practise Only,BOTH,120,0,2019-03-04,Toronto,,No,,,
18399,BD8E5823FDC3,7.37836E+11,No,UTSCAR,Marketing Sessions,Introductory Lectures Only,BOTH,120,1,2019-01-01,Scarborough,Introductory Lectures Only,Yes,0.9,108,1
18400,98321707935B,9.62251E+11,Yes,UTMISS,Social Media,Introductory Lectures Only,FIN,120,0,2019-02-11,Mississauga,,No,,,
18401,505D8438591F,3.82432E+11,No,UW,Scan Code,Introductory Lectures Only,BOTH,120,0,2019-01-04,Toronto,,No,,,
18402,B92517D90158,4.94103E+11,No,UTMISS,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-28,Toronto,,No,,,
18403,90FCE573C89C,7.76421E+11,No,UW,Social Media,Project Practise Only,BOTH,120,0,2019-03-05,Toronto,,No,,,
18404,78DB58C1B993,3.20828E+11,No,UW,Social Media,Documents and Projects Only,DAT,300,0,2019-03-18,Waterloo,,No,,,
18405,D471622CC6E8,1.59185E+11,No,UTDT,Social Media,Project Practise Only,DAT,120,0,2019-03-14,Toronto,Introductory Lectures Only,Yes,1,120,1
18406,C147C7954E04,2.11177E+11,Yes,UTMISS,Friends Referral,Introductory Lectures Only,BOTH,120,0,2019-01-04,Toronto,,No,,,
18407,EBE1CE89BEBA,4.32055E+11,No,UW,Social Media,Introductory Lectures Only,BOTH,120,0,2019-01-31,Toronto,,No,,,
18408,215F2257C718,9.81679E+11,No,UTDT,Warm Market(Speical),Project Practise Only,FIN,120,0,2019-02-27,Toronto,,No,,,
18409,DEA8899FB214,22086248056,No,UTDT,Scan Code,Project Practise Only,FIN,120,0,2019-05-01,Toronto,,No,,,
18410,5EA2A0760E74,8.64486E+11,Yes,UW,Social Media,Full Package,BOTH,350,0,2019-01-14,Waterloo,,No,,,
18411,48E1590499A1,2.71065E+11,No,UW,Social Media,Introductory Lectures Only,FIN,120,0,2019-02-16,Toronto,Introductory Lectures Only,Yes,1,120,1
18412,BF7428920A12,4.23094E+11,No,UTDT,Friends Referral,Introductory Lectures Only,DAT,120,0,2019-03-09,Toronto,Project Practise Only,Yes,1,120,1
18413,4A282616063D,7.18854E+11,No,UTSCAR,Warm Market(Speical),Project Practise Only,FIN,120,1,2019-01-10,Scarborough,,No,,,
18414,84971C972936,7.98455E+11,No,UTDT,Social Media,Documents and Projects Only,FIN,300,0,2019-01-16,,,No,,,
18415,26E5E54C9EA7,5.16977E+11,No,UTDT,Social Media,Full Package,FIN,350,0,2019-03-26,Toronto,,No,,,
18416,BFB19CB6D801,8.10802E+11,Yes,UW,Social Media,Full Package,BOTH,350,0,2019-07-03,Waterloo,,No,,,
18417,53F37303284D,4.27406E+11,Yes,MU,Social Media,Full Package,BOTH,350,0,2019-02-19,Hamilton,,No,,,
18418,49EF176E424C,19267536208,No,UW,Scan Code,Project Practise Only,FIN,120,0,2019-01-19,Waterloo,,No,,,
18419,195D9CB5FF23,1432353681,No,YU,Web/Articles,Introductory Lectures Only,BOTH,120,0,2019-03-27,North York,,No,,,
18420,74AA23C82032,1.69913E+11,No,UTDT,Scan Code,Introductory Lectures Only,FIN,120,1,2019-02-19,Toronto,,No,,,
18421,FE9B141BA6EA,9.56502E+11,No,UW,Marketing Sessions,Documents and Projects Only,DAT,300,0,2019-02-21,Waterloo,,No,,,
18422,71A0C14F3DB4,5.53801E+11,No,UTDT,Warm Market(Speical),Project Practise Only,BOTH,120,0,2019-03-09,Toronto,,No,,,
18423,C8D634D9A434,3.55383E+11,No,UTDT,Scan Code,Project Practise Only,FIN,120,0,2019-01-31,Toronto,,No,,,
18424,D7AA787AF113,8.34326E+11,No,UTDT,Scan Code,Introductory Lectures Only,FIN,120,0,2019-03-04,Toronto,Introductory Lectures Only,Yes,1,120,1
18425,05F62944D897,6.14774E+11,Yes,UW,Social Media,Full Package,BOTH,350,0,2019-01-10,Waterloo,,No,,,
18426,D2A1069CBC5A,59332432285,No,UTSCAR,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-14,Toronto,,No,,,
18427,B20D824D5F37,1.07631E+11,Yes,UTDT,Marketing Sessions,Introductory Lectures Only,DAT,120,1,2019-01-31,Toronto,,No,,,
18428,DAB4BDABF4CA,9.13897E+11,No,MU,Social Media,Introductory Lectures Only,FIN,120,0,2019-02-27,Toronto,,No,,,
18429,CB109A3B3CEF,8.94809E+11,No,UTSCAR,Web/Articles,Full Package,DAT,350,0,2019-02-03,Scarborough,,No,,,
18430,3B78E347D644,2.66237E+11,No,MU,Warm Market(Speical),Introductory Lectures Only,DAT,120,0,2019-01-13,Toronto,Introductory Lectures Only,Yes,1,120,1
18431,03D077535170,5.12053E+11,No,UW,Social Media,Documents and Projects Only,BOTH,300,1,2019-02-27,Toronto,Documents and Projects Only,Yes,0.9,270,1
18432,FF5778F31424,7.73728E+11,No,UTSCAR,Web/Articles,Project Practise Only,FIN,120,0,2019-01-16,Toronto,,No,,,
18433,8A108D22BB33,7.1944E+11,No,UTDT,Scan Code,Documents and Projects Only,BOTH,300,0,2019-02-22,Toronto,,No,,,
18434,101B0C115DB9,1.1885E+11,No,UTMISS,Social Media,Project Practise Only,BOTH,120,0,2019-01-24,Toronto,,No,,,
18435,990AB3EA7879,2.73221E+11,Yes,UTDT,Social Media,Full Package,FIN,350,0,2019-02-09,Toronto,,No,,,
18436,4306E966C39E,3.33498E+11,No,UTDT,Web/Articles,Introductory Lectures Only,FIN,120,0,2019-03-18,Toronto,,No,,,
18437,E6CDC34F70E4,1.06957E+11,No,UTMISS,Social Media,Project Practise Only,BOTH,120,0,2019-08-01,Toronto,,No,,,
18438,E165D432E1A9,4.88357E+11,No,UTDT,Social Media,Project Practise Only,FIN,120,0,2019-02-04,,,No,,,
18439,3D5A12C9BE2B,94401872662,Yes,UW,Friends Referral,Project Practise Only,FIN,120,0,2019-07-02,Waterloo,,No,,,
18440,0B0CE3C04053,8.71495E+11,No,UW,Scan Code,Full Package,FIN,350,0,2019-02-01,Waterloo,,No,,,
18441,916377F170E2,6.85054E+11,Yes,UTMISS,Scan Code,Project Practise Only,DAT,120,0,2019-03-14,Mississauga,,No,,,
18442,135F0BD9C79F,9.9312E+11,No,UW,Scan Code,Introductory Lectures Only,FIN,120,0,2019-02-15,Toronto,,No,,,
18443,65E8C79C92A7,6.20784E+11,No,MU,Scan Code,Introductory Lectures Only,FIN,120,0,2019-01-17,Montreal,,No,,,
18444,7A199928958F,6.52999E+11,No,UTMISS,Warm Market(Speical),Full Package,FIN,350,0,2019-02-22,,,No,,,
18445,11DAE4174021,43876372014,No,UTMISS,Scan Code,Project Practise Only,FIN,120,0,2019-03-11,North York,,No,,,
18446,B4B9426A16F3,9.14324E+11,Yes,YU,Social Media,Introductory Lectures Only,BOTH,120,0,2019-02-09,North York,,No,,,
18447,317AADB321F9,9.55288E+11,No,UTMISS,Social Media,Introductory Lectures Only,BOTH,120,0,2019-02-18,Mississauga,,No,,,
18448,D278891E3F43,8.49198E+11,Yes,UTMISS,Scan Code,Project Practise Only,FIN,120,0,2019-04-03,Mississauga,,No,,,
18449,BC96CE8EAB17,5.69745E+11,No,MU,Social Media,Project Practise Only,FIN,120,0,2019-03-15,Toronto,,No,,,
18450,869CB9D62B0E,5.90066E+11,No,UTDT,Social Media,Introductory Lectures Only,DAT,120,0,2019-03-20,,,No,,,
18451,9AD79848E281,1.38377E+11,No,UW,Scan Code,Full Package,FIN,350,0,2019-03-16,Waterloo,,No,,,
18452,D856E1DF8134,3.48523E+11,Yes,YU,Social Media,Project Practise Only,BOTH,120,0,2019-01-03,North York,,No,,,
18453,AAB5E2730D6F,4.44814E+11,No,UTMISS,Marketing Sessions,Project Practise Only,DAT,120,0,2019-02-23,Mississauga,,No,,,
